Game ID,Date,Home Team,Home Score,Away Team,Away Score,Game Status
2022300319,2024-02-24,STO,N/A,TEX,100,Completed
0022300814,2024-02-24,ORL,N/A,DET,109,Completed
2022300315,2024-02-24,CCG,128,CLC,N/A,Completed
0022300816,2024-02-24,BOS,N/A,NYK,102,Completed
2022300317,2024-02-24,FWN,106,WCB,N/A,Completed
0022300806,2024-02-23,PHX,114,HOU,N/A,Completed
0022300809,2024-02-23,OKC,N/A,WAS,106,Completed
0022300808,2024-02-23,MIL,N/A,MIN,107,Completed
0022300813,2024-02-23,LAL,N/A,SAS,118,Completed
2022300305,2024-02-23,CCG,N/A,CLC,107,Completed
0022300811,2024-02-23,GSW,N/A,CHA,84,Completed
2022300308,2024-02-23,BHM,N/A,MNE,98,Completed
0022300805,2024-02-23,PHI,N/A,CLE,97,Completed
2022300311,2024-02-23,ONT,120,SLC,N/A,Completed
0022300804,2024-02-23,TOR,N/A,ATL,121,Completed
2022300307,2024-02-23,MCC,115,GBO,N/A,Completed
2022300306,2024-02-23,DEL,N/A,GRG,112,Completed
2022300309,2024-02-23,IWA,N/A,RGV,114,Completed
0022300807,2024-02-23,LAC,N/A,MEM,95,Completed
0022300810,2024-02-23,NOP,106,MIA,N/A,Completed
0022300812,2024-02-23,POR,127,DEN,N/A,Completed
2022300304,2024-02-23,OKL,N/A,AUS,101,Completed
2022300313,2024-02-23,SCW,114,RAP,N/A,Completed
2022300310,2024-02-23,STO,135,TEX,N/A,Completed
2022300312,2024-02-23,GLI,124,OSC,N/A,Completed
2022300301,2024-02-22,RCR,N/A,WIS,104,Completed
0022300802,2024-02-22,LAL,128,GSW,N/A,Completed
0022300795,2024-02-22,TOR,N/A,BKN,93,Completed
2022300300,2024-02-22,WCB,N/A,WES,84,Completed
0022300800,2024-02-22,WAS,130,DEN,N/A,Completed
2022300297,2024-02-22,DEL,N/A,GRG,115,Completed
2022300303,2024-02-22,SBL,N/A,SXF,108,Completed
0022300801,2024-02-22,CHA,N/A,UTA,107,Completed
0022300797,2024-02-22,BOS,N/A,CHI,112,Completed
2022300299,2024-02-22,MXC,122,LIN,N/A,Completed
0022300799,2024-02-22,OKC,N/A,LAC,107,Completed
0022300792,2024-02-22,CLE,116,ORL,N/A,Completed
2022300298,2024-02-22,CPS,131,FWN,N/A,Completed
0022300803,2024-02-22,SAS,127,SAC,N/A,Completed
0022300796,2024-02-22,PHX,123,DAL,N/A,Completed
0022300793,2024-02-22,IND,N/A,DET,115,Completed
2022300302,2024-02-22,BHM,N/A,MNE,125,Completed
0022300798,2024-02-22,HOU,127,NOP,N/A,Completed
0022300794,2024-02-22,PHI,110,NYK,N/A,Completed
0032300001,2024-02-18,WST,211,EST,N/A,Completed
2032300002,2024-02-18,STR,30,EYL,N/A,Completed
2032300001,2024-02-18,GIR,32,BIL,N/A,Completed
2032300003,2024-02-18,BIL,30,EYL,N/A,Completed
0032300006,2024-02-16,DLF,26,JAL,N/A,Completed
0032300004,2024-02-16,TAM,40,JAL,N/A,Completed
0032300005,2024-02-16,DLF,N/A,PAU,36,Completed
0032300003,2024-02-16,STA,100,SHN,N/A,Completed
2022300294,2024-02-15,GBO,102,RAP,N/A,Completed
0022300576,2024-02-15,UTA,140,GSW,N/A,Completed
2022300295,2024-02-15,BHM,111,CPS,N/A,Completed
2022300296,2024-02-15,MHU,N/A,SLC,119,Completed
0022300791,2024-02-15,MIN,N/A,POR,91,Completed
0022300790,2024-02-15,MEM,N/A,MIL,110,Completed
0022300780,2024-02-14,BOS,N/A,BKN,86,Completed
2022300292,2024-02-14,AUS,N/A,RGV,104,Completed
2022300123,2024-02-14,TEX,N/A,SXF,129,Completed
2022300291,2024-02-14,WES,115,CCG,N/A,Completed
0022300783,2024-02-14,MEM,N/A,HOU,113,Completed
2022300290,2024-02-14,WCB,111,MNE,N/A,Completed
0022300778,2024-02-14,NYK,118,ORL,N/A,Completed
0022300779,2024-02-14,MIA,N/A,PHI,104,Completed
0022300781,2024-02-14,CHI,108,CLE,N/A,Completed
0022300788,2024-02-14,UTA,138,LAL,N/A,Completed
0022300777,2024-02-14,CHA,N/A,ATL,99,Completed
0022300787,2024-02-14,PHX,N/A,DET,100,Completed
2022300289,2024-02-14,GRG,117,CLC,N/A,Completed
0022300786,2024-02-14,DEN,102,SAC,N/A,Completed
0022300785,2024-02-14,SAS,116,DAL,N/A,Completed
0022300784,2024-02-14,NOP,N/A,WAS,126,Completed
0022300782,2024-02-14,TOR,127,IND,N/A,Completed
0022300789,2024-02-14,GSW,130,LAC,N/A,Completed
2022300293,2024-02-14,SBL,106,STO,N/A,Completed
2022300285,2024-02-13,MXC,N/A,ONT,109,Completed
0022300773,2024-02-13,MIA,N/A,MIL,97,Completed
0022300774,2024-02-13,PHX,N/A,SAC,125,Completed
2022300284,2024-02-13,OKL,122,SXF,N/A,Completed
0022300775,2024-02-13,MIN,N/A,POR,109,Completed
2022300288,2024-02-13,FWN,N/A,GLI,109,Completed
2022300281,2024-02-13,LIN,120,DEL,N/A,Completed
2022300286,2024-02-13,MHU,127,SLC,N/A,Completed
2022300283,2024-02-13,GBO,N/A,RAP,106,Completed
2022300282,2024-02-13,MCC,N/A,GRG,121,Completed
0022300772,2024-02-13,ORL,127,OKC,N/A,Completed
0022300776,2024-02-13,DET,125,LAL,N/A,Completed
0022300771,2024-02-13,BOS,N/A,BKN,110,Completed
2022300287,2024-02-13,IWA,N/A,RCR,111,Completed
0022300765,2024-02-12,HOU,N/A,NYK,103,Completed
0022300766,2024-02-12,MEM,96,NOP,N/A,Completed
0022300762,2024-02-12,CLE,123,PHI,N/A,Completed
0022300768,2024-02-12,WAS,112,DAL,N/A,Completed
0022300761,2024-02-12,CHA,N/A,IND,102,Completed
0022300769,2024-02-12,GSW,N/A,UTA,107,Completed
0022300763,2024-02-12,ATL,136,CHI,N/A,Completed
0022300767,2024-02-12,MIL,N/A,DEN,95,Completed
2022300280,2024-02-12,GLI,N/A,FWN,114,Completed
2022300279,2024-02-12,CPS,N/A,CCG,101,Completed
0022300764,2024-02-12,SAS,N/A,TOR,99,Completed
0022300770,2024-02-12,MIN,N/A,LAC,100,Completed
2022300277,2024-02-11,RAP,113,WCB,N/A,Completed
2022300278,2024-02-11,MXC,111,ONT,N/A,Completed
2022300276,2024-02-11,TEX,137,MHU,N/A,Completed
0022300760,2024-02-11,OKC,N/A,SAC,113,Completed
2022300275,2024-02-11,WIS,N/A,GRG,86,Completed
0022300759,2024-02-11,BOS,N/A,MIA,106,Completed
2022300268,2024-02-10,AUS,N/A,DEL,87,Completed
0022300757,2024-02-10,GSW,N/A,PHX,112,Completed
0022300753,2024-02-10,WAS,119,PHI,N/A,Completed
0022300752,2024-02-10,CHI,114,ORL,N/A,Completed
0022300748,2024-02-10,OKC,146,DAL,N/A,Completed
0022300750,2024-02-10,SAS,123,BKN,N/A,Completed
0022300751,2024-02-10,MEM,115,CHA,N/A,Completed
0022300756,2024-02-10,TOR,119,CLE,N/A,Completed
2022300267,2024-02-10,MNE,N/A,MCC,96,Completed
2022300269,2024-02-10,CCG,N/A,CPS,87,Completed
2022300273,2024-02-10,OKL,121,STO,N/A,Completed
0022300755,2024-02-10,IND,N/A,NYK,111,Completed
2022300270,2024-02-10,LIN,102,GBO,N/A,Completed
2022300271,2024-02-10,RCR,103,SXF,N/A,Completed
0022300749,2024-02-10,LAC,N/A,DET,106,Completed
2022300274,2024-02-10,SCW,N/A,IWA,114,Completed
0022300758,2024-02-10,POR,93,NOP,N/A,Completed
2022300272,2024-02-10,SBL,123,SLC,N/A,Completed
0022300754,2024-02-10,ATL,N/A,HOU,113,Completed
2022300261,2024-02-09,BHM,139,WES,N/A,Completed
0022300744,2024-02-09,HOU,107,TOR,N/A,Completed
0022300742,2024-02-09,ATL,N/A,PHI,121,Completed
0022300745,2024-02-09,MIL,N/A,CHA,84,Completed
0022300743,2024-02-09,BOS,N/A,WAS,129,Completed
2022300264,2024-02-09,WCB,110,OSC,N/A,Completed
0022300746,2024-02-09,DEN,135,SAC,N/A,Completed
2022300265,2024-02-09,IWA,128,SCW,N/A,Completed
2022300260,2024-02-09,GBO,N/A,LIN,96,Completed
2022300262,2024-02-09,MHU,135,TEX,N/A,Completed
2022300263,2024-02-09,SXF,N/A,RCR,108,Completed
2022300266,2024-02-09,STO,N/A,FWN,113,Completed
0022300747,2024-02-09,NOP,139,LAL,N/A,Completed
2022300258,2024-02-09,CLC,98,WIS,N/A,Completed
2022300259,2024-02-09,AUS,125,DEL,N/A,Completed
0022300736,2024-02-08,NYK,122,DAL,N/A,Completed
2022300252,2024-02-08,RGV,133,CCG,N/A,Completed
0022300738,2024-02-08,MIL,129,MIN,N/A,Completed
0022300737,2024-02-08,MEM,118,CHI,N/A,Completed
2022300253,2024-02-08,WCB,129,OSC,N/A,Completed
0022300739,2024-02-08,PHX,N/A,UTA,115,Completed
2022300255,2024-02-08,MNE,120,MCC,N/A,Completed
0022300734,2024-02-08,ORL,N/A,SAS,111,Completed
0022300740,2024-02-08,LAL,114,DEN,N/A,Completed
2022300256,2024-02-08,BHM,N/A,WES,105,Completed
2022300257,2024-02-08,ONT,118,OKL,N/A,Completed
0022300741,2024-02-08,POR,128,DET,N/A,Completed
2022300254,2024-02-08,GRG,N/A,CPS,97,Completed
0022300735,2024-02-08,CLE,N/A,BKN,95,Completed
0022300733,2024-02-08,IND,131,GSW,N/A,Completed
0022300732,2024-02-07,SAC,133,DET,N/A,Completed
0022300726,2024-02-07,CHA,123,TOR,N/A,Completed
2022300249,2024-02-07,LIN,133,WIS,N/A,Completed
2022300246,2024-02-07,CLC,109,FWN,N/A,Completed
0022300730,2024-02-07,MIA,N/A,SAS,104,Completed
0022300727,2024-02-07,PHI,127,GSW,N/A,Completed
0022300731,2024-02-07,LAC,117,NOP,N/A,Completed
2022300250,2024-02-07,SLC,N/A,SCW,110,Completed
0022300729,2024-02-07,BOS,N/A,ATL,117,Completed
2022300245,2024-02-07,MHU,115,STO,N/A,Completed
2022300251,2024-02-07,GLI,110,ONT,N/A,Completed
2022300247,2024-02-07,CPS,125,GRG,N/A,Completed
0022300728,2024-02-07,CLE,N/A,WAS,106,Completed
2022300248,2024-02-07,GBO,108,AUS,N/A,Completed
0022300723,2024-02-06,MIN,129,CHI,N/A,Completed
0022300721,2024-02-06,MIA,N/A,ORL,95,Completed
2022300240,2024-02-06,IWA,N/A,SXF,115,Completed
0022300724,2024-02-06,UTA,N/A,OKC,117,Completed
0022300719,2024-02-06,IND,N/A,HOU,129,Completed
2022300243,2024-02-06,MCC,127,RCR,N/A,Completed
0022300720,2024-02-06,DAL,N/A,BKN,107,Completed
2022300244,2024-02-06,TEX,145,OKL,N/A,Completed
0022300725,2024-02-06,MIL,114,PHX,N/A,Completed
2022300241,2024-02-06,DEL,N/A,FWN,96,Completed
2022300242,2024-02-06,RGV,135,CCG,N/A,Completed
0022300722,2024-02-06,MEM,123,NYK,N/A,Completed
2022300238,2024-02-05,LIN,N/A,RAP,116,Completed
0022300714,2024-02-05,SAC,136,CLE,N/A,Completed
0022300715,2024-02-05,DAL,N/A,PHI,102,Completed
0022300713,2024-02-05,CHA,124,LAL,N/A,Completed
2022300239,2024-02-05,SLC,97,MXC,N/A,Completed
0022300716,2024-02-05,ATL,149,LAC,N/A,Completed
0022300718,2024-02-05,TOR,138,NOP,N/A,Completed
0022300717,2024-02-05,GSW,N/A,BKN,98,Completed
0022300704,2024-02-04,ORL,N/A,DET,99,Completed
0022300709,2024-02-04,HOU,111,MIN,N/A,Completed
0022300711,2024-02-04,MIL,123,UTA,N/A,Completed
2022300237,2024-02-04,SBL,113,ONT,N/A,Completed
2022300234,2024-02-04,MHU,N/A,GLI,89,Completed
0022300706,2024-02-04,BOS,N/A,MEM,91,Completed
2022300236,2024-02-04,SLC,N/A,MXC,96,Completed
0022300712,2024-02-04,DEN,N/A,POR,103,Completed
0022300705,2024-02-04,PHX,N/A,WAS,112,Completed
2022300233,2024-02-04,OSC,N/A,MNE,89,Completed
0022300707,2024-02-04,IND,N/A,CHA,99,Completed
0022300710,2024-02-04,OKC,N/A,TOR,127,Completed
0022300708,2024-02-04,MIA,103,LAC,N/A,Completed
2022300235,2024-02-04,BHM,133,MCC,N/A,Completed
2022300232,2024-02-04,DEL,N/A,CLC,101,Completed
2022300227,2024-02-03,MCC,N/A,BHM,116,Completed
2022300229,2024-02-03,GLI,125,MHU,N/A,Completed
0022300702,2024-02-03,DAL,129,MIL,N/A,Completed
0022300698,2024-02-03,PHI,136,BKN,N/A,Completed
2022300224,2024-02-03,RGV,N/A,RAP,105,Completed
0022300699,2024-02-03,ATL,N/A,GSW,134,Completed
0022300703,2024-02-03,CLE,N/A,SAS,101,Completed
2022300225,2024-02-03,LIN,119,CCG,N/A,Completed
2022300228,2024-02-03,SXF,N/A,IWA,156,Completed
2022300231,2024-02-03,TEX,139,SCW,N/A,Completed
2022300230,2024-02-03,WIS,N/A,WES,120,Completed
0022300701,2024-02-03,LAL,N/A,NYK,105,Completed
2022300226,2024-02-03,STO,105,AUS,N/A,Completed
0022300700,2024-02-03,SAC,N/A,CHI,115,Completed
0022300696,2024-02-02,NOP,N/A,SAS,113,Completed
2022300221,2024-02-02,STO,127,AUS,N/A,Completed
2022300219,2024-02-02,WCB,N/A,GBO,94,Completed
2022300220,2024-02-02,MNE,N/A,GRG,83,Completed
0022300693,2024-02-02,GSW,N/A,MEM,101,Completed
0022300691,2024-02-02,SAC,N/A,IND,122,Completed
2022300218,2024-02-02,DEL,101,CLC,N/A,Completed
0022300689,2024-02-02,MIA,N/A,WAS,102,Completed
0022300690,2024-02-02,PHX,129,ATL,N/A,Completed
2022300223,2024-02-02,SCW,N/A,TEX,119,Completed
0022300694,2024-02-02,ORL,N/A,MIN,106,Completed
0022300697,2024-02-02,DEN,N/A,POR,108,Completed
0022300692,2024-02-02,TOR,135,HOU,N/A,Completed
2022300222,2024-02-02,SBL,N/A,RCR,102,Completed
0022300695,2024-02-02,OKC,N/A,CHA,106,Completed
0022300688,2024-02-02,LAC,N/A,DET,125,Completed
0022300687,2024-02-01,MEM,108,CLE,N/A,Completed
2022300213,2024-02-01,CPS,N/A,BHM,115,Completed
2022300215,2024-02-01,OSC,127,ONT,N/A,Completed
2022300217,2024-02-01,SXF,N/A,RGV,99,Completed
2022300216,2024-02-01,WES,107,WIS,N/A,Completed
0022300686,2024-02-01,UTA,127,PHI,N/A,Completed
2022300214,2024-02-01,FWN,N/A,MCC,91,Completed
0022300684,2024-02-01,BOS,114,LAL,N/A,Completed
0022300685,2024-02-01,IND,109,NYK,N/A,Completed
0022300682,2024-01-31,OKC,N/A,DEN,100,Completed
2022300209,2024-01-31,DEL,N/A,OSC,98,Completed
2022300207,2024-01-31,GRG,119,FWN,N/A,Completed
0022300681,2024-01-31,ORL,N/A,SAS,98,Completed
0022300675,2024-01-31,CLE,N/A,DET,121,Completed
2022300210,2024-01-31,MNE,N/A,RAP,95,Completed
0022300679,2024-01-31,NOP,N/A,HOU,99,Completed
0022300677,2024-01-31,BKN,136,PHX,N/A,Completed
0022300680,2024-01-31,DAL,121,MIN,N/A,Completed
2022300211,2024-01-31,TEX,N/A,AUS,103,Completed
0022300678,2024-01-31,SAC,115,MIA,N/A,Completed
2022300208,2024-01-31,GBO,119,CLC,N/A,Completed
0022300683,2024-01-31,MIL,119,POR,N/A,Completed
2022300212,2024-01-31,IWA,123,GLI,N/A,Completed
0022300674,2024-01-31,CHA,117,CHI,N/A,Completed
0022300676,2024-01-31,LAC,N/A,WAS,109,Completed
0022300673,2024-01-30,GSW,N/A,PHI,107,Completed
2022300204,2024-01-30,SXF,118,RGV,N/A,Completed
2022300205,2024-01-30,WCB,N/A,BHM,104,Completed
0022300670,2024-01-30,IND,129,BOS,N/A,Completed
2022300206,2024-01-30,SLC,112,RCR,N/A,Completed
0022300672,2024-01-30,TOR,N/A,CHI,107,Completed
2022300203,2024-01-30,MNE,N/A,RAP,103,Completed
0022300669,2024-01-30,ATL,N/A,LAL,122,Completed
0022300671,2024-01-30,NYK,N/A,UTA,103,Completed
0022300659,2024-01-29,BOS,N/A,NOP,112,Completed
0022300660,2024-01-29,BKN,N/A,UTA,114,Completed
0022300668,2024-01-29,POR,N/A,PHI,104,Completed
0022300663,2024-01-29,MEM,103,SAC,N/A,Completed
2022300202,2024-01-29,IWA,124,SBL,N/A,Completed
2022300197,2024-01-29,FWN,N/A,WES,110,Completed
0022300664,2024-01-29,MIN,N/A,OKC,101,Completed
0022300661,2024-01-29,MIA,118,PHX,N/A,Completed
0022300657,2024-01-29,NYK,N/A,CHA,92,Completed
2022300198,2024-01-29,CPS,122,ONT,N/A,Completed
2022300199,2024-01-29,OSC,112,WIS,N/A,Completed
2022300200,2024-01-29,MHU,N/A,SCW,121,Completed
0022300658,2024-01-29,LAC,118,CLE,N/A,Completed
0022300667,2024-01-29,MIL,113,DEN,N/A,Completed
0022300665,2024-01-29,WAS,N/A,SAS,113,Completed
2022300201,2024-01-29,OKL,N/A,GLI,96,Completed
0022300662,2024-01-29,LAL,135,HOU,N/A,Completed
0022300666,2024-01-29,DAL,N/A,ORL,129,Completed
0022300652,2024-01-28,MEM,116,IND,N/A,Completed
0022300654,2024-01-28,OKC,120,DET,N/A,Completed
0022300656,2024-01-28,POR,104,CHI,N/A,Completed
0022300653,2024-01-28,ATL,N/A,TOR,125,Completed
0022300655,2024-01-28,ORL,N/A,PHX,98,Completed
2022300196,2024-01-28,WCB,130,BHM,N/A,Completed
0022300642,2024-01-27,DET,118,WAS,N/A,Completed
0022300644,2024-01-27,DEN,N/A,PHI,105,Completed
2022300186,2024-01-27,RAP,N/A,GRG,107,Completed
2022300189,2024-01-27,ONT,109,CPS,N/A,Completed
0022300647,2024-01-27,CHA,134,UTA,N/A,Completed
2022300188,2024-01-27,FWN,114,WES,N/A,Completed
0022300648,2024-01-27,NOP,141,MIL,N/A,Completed
2022300195,2024-01-27,TEX,N/A,IWA,117,Completed
0022300643,2024-01-27,MIA,125,NYK,N/A,Completed
0022300645,2024-01-27,HOU,106,BKN,N/A,Completed
2022300190,2024-01-27,OSC,N/A,CCG,107,Completed
0022300646,2024-01-27,BOS,115,LAC,N/A,Completed
2022300192,2024-01-27,MHU,126,SCW,N/A,Completed
2022300194,2024-01-27,RCR,126,RGV,N/A,Completed
0022300650,2024-01-27,GSW,145,LAL,N/A,Completed
0022300649,2024-01-27,MIN,113,SAS,N/A,Completed
2022300193,2024-01-27,OKL,N/A,STO,103,Completed
2022300191,2024-01-27,MNE,110,CLC,N/A,Completed
0022300651,2024-01-27,DAL,120,SAC,N/A,Completed
2022300187,2024-01-27,DEL,N/A,WIS,102,Completed
0022300638,2024-01-26,ORL,107,MEM,N/A,Completed
2022300183,2024-01-26,RCR,N/A,RGV,104,Completed
0022300635,2024-01-26,CHA,138,HOU,N/A,Completed
2022300184,2024-01-26,TEX,122,IWA,N/A,Completed
2022300181,2024-01-26,DEL,N/A,WIS,103,Completed
0022300639,2024-01-26,MIL,112,CLE,N/A,Completed
2022300182,2024-01-26,MNE,N/A,CLC,88,Completed
0022300634,2024-01-26,ATL,148,DAL,N/A,Completed
0022300636,2024-01-26,PHX,133,IND,N/A,Completed
0022300637,2024-01-26,TOR,127,LAC,N/A,Completed
0022300640,2024-01-26,NOP,107,OKC,N/A,Completed
0022300641,2024-01-26,SAS,N/A,POR,100,Completed
2022300185,2024-01-26,SBL,114,SLC,N/A,Completed
2022300179,2024-01-25,WES,102,CPS,N/A,Completed
0022300633,2024-01-25,LAL,N/A,CHI,132,Completed
2022300177,2024-01-25,ONT,N/A,GBO,101,Completed
0022300631,2024-01-25,DEN,122,NYK,N/A,Completed
2022300180,2024-01-25,AUS,125,SCW,N/A,Completed
2022300178,2024-01-25,LIN,N/A,MCC,114,Completed
0022300627,2024-01-25,IND,N/A,PHI,122,Completed
0022300632,2024-01-25,SAC,N/A,GSW,133,Completed
0022300629,2024-01-25,MIN,N/A,BKN,94,Completed
0022300630,2024-01-25,BOS,N/A,MIA,110,Completed
0022300628,2024-01-25,WAS,123,UTA,N/A,Completed
0022300623,2024-01-24,POR,N/A,HOU,131,Completed
2022300175,2024-01-24,WIS,N/A,BHM,107,Completed
0022300621,2024-01-24,MIA,105,MEM,N/A,Completed
2022300173,2024-01-24,OSC,N/A,CLC,104,Completed
0022300626,2024-01-24,GSW,N/A,ATL,112,Completed
2022300172,2024-01-24,MNE,101,WCB,N/A,Completed
0022300622,2024-01-24,SAS,140,OKC,N/A,Completed
2022300176,2024-01-24,GLI,110,RCR,N/A,Completed
0022300625,2024-01-24,DAL,132,PHX,N/A,Completed
2022300174,2024-01-24,WES,125,CPS,N/A,Completed
2022300169,2024-01-24,RAP,115,GRG,N/A,Completed
0022300620,2024-01-24,WAS,118,MIN,N/A,Completed
0022300619,2024-01-24,DET,N/A,CHA,106,Completed
2022300171,2024-01-24,FWN,N/A,CCG,106,Completed
2022300170,2024-01-24,OKL,N/A,MXC,91,Completed
0022300624,2024-01-24,MIL,N/A,CLE,116,Completed
0022300617,2024-01-23,POR,111,OKC,N/A,Completed
2022300165,2024-01-23,LIN,111,MCC,N/A,Completed
2022300168,2024-01-23,GBO,N/A,ONT,100,Completed
0022300618,2024-01-23,LAC,N/A,LAL,116,Completed
0022300615,2024-01-23,BKN,108,NYK,N/A,Completed
0022300616,2024-01-23,NOP,N/A,UTA,124,Completed
0022300614,2024-01-23,IND,114,DEN,N/A,Completed
2022300167,2024-01-23,SLC,126,SCW,N/A,Completed
2022300166,2024-01-23,IWA,124,RGV,N/A,Completed
2022300164,2024-01-23,CCG,122,FWN,N/A,Completed
0022300611,2024-01-22,BOS,N/A,DAL,110,Completed
0022300607,2024-01-22,ORL,126,CLE,N/A,Completed
0022300608,2024-01-22,PHI,N/A,SAS,123,Completed
2022300159,2024-01-22,OSC,118,CLC,N/A,Completed
2022300163,2024-01-22,SBL,N/A,STO,120,Completed
0022300610,2024-01-22,CHA,N/A,MIN,125,Completed
0022300606,2024-01-22,MIL,N/A,DET,113,Completed
2022300161,2024-01-22,AUS,N/A,SLC,101,Completed
0022300612,2024-01-22,PHX,N/A,CHI,113,Completed
0022300609,2024-01-22,MEM,N/A,TOR,100,Completed
0022300613,2024-01-22,SAC,N/A,ATL,107,Completed
2022300162,2024-01-22,RCR,N/A,GLI,95,Completed
2022300160,2024-01-22,BHM,N/A,WIS,107,Completed
0022300605,2024-01-21,LAL,N/A,POR,110,Completed
0022300600,2024-01-21,LAC,N/A,BKN,114,Completed
0022300604,2024-01-21,IND,117,PHX,N/A,Completed
0022300601,2024-01-21,MIA,105,ORL,N/A,Completed
2022300157,2024-01-21,MNE,N/A,SXF,125,Completed
0022300602,2024-01-21,WAS,113,DEN,N/A,Completed
2022300158,2024-01-21,OKL,N/A,MXC,105,Completed
0022300603,2024-01-21,HOU,116,BOS,N/A,Completed
2022300148,2024-01-20,GLI,105,STO,N/A,Completed
2022300156,2024-01-20,ONT,122,SCW,N/A,Completed
0022300594,2024-01-20,SAS,N/A,WAS,127,Completed
2022300151,2024-01-20,IWA,106,CCG,N/A,Completed
2022300153,2024-01-20,WIS,121,FWN,N/A,Completed
2022300154,2024-01-20,SBL,N/A,GBO,116,Completed
0022300593,2024-01-20,PHI,N/A,CHA,89,Completed
0022300597,2024-01-20,MEM,125,CHI,N/A,Completed
2022300152,2024-01-20,WCB,123,LIN,N/A,Completed
2022300150,2024-01-20,BHM,N/A,CLC,105,Completed
0022300599,2024-01-20,OKC,N/A,MIN,97,Completed
2022300147,2024-01-20,RAP,N/A,DEL,91,Completed
0022300595,2024-01-20,ATL,116,CLE,N/A,Completed
0022300596,2024-01-20,NYK,N/A,TOR,100,Completed
0022300592,2024-01-20,MIL,N/A,DET,135,Completed
0022300598,2024-01-20,UTA,127,HOU,N/A,Completed
2022300149,2024-01-20,AUS,117,MHU,N/A,Completed
2022300155,2024-01-20,TEX,132,RGV,N/A,Completed
0022300590,2024-01-19,IND,118,POR,N/A,Completed
2022300144,2024-01-19,OKL,N/A,SLC,129,Completed
0022300585,2024-01-19,PHI,N/A,ORL,109,Completed
2022300141,2024-01-19,MNE,116,SXF,N/A,Completed
0022300591,2024-01-19,LAL,130,BKN,N/A,Completed
2022300142,2024-01-19,WCB,121,LIN,N/A,Completed
0022300586,2024-01-19,DEN,N/A,BOS,100,Completed
0022300584,2024-01-19,CHA,N/A,SAS,120,Completed
2022300146,2024-01-19,ONT,118,SCW,N/A,Completed
0022300587,2024-01-19,MIA,109,ATL,N/A,Completed
2022300143,2024-01-19,RGV,N/A,TEX,119,Completed
0022300588,2024-01-19,NOP,123,PHX,N/A,Completed
2022300145,2024-01-19,GLI,132,MXC,N/A,Completed
2022300138,2024-01-18,WIS,N/A,CPS,103,Completed
2022300136,2024-01-18,SBL,N/A,MCC,109,Completed
0022300580,2024-01-18,TOR,116,CHI,N/A,Completed
0022300581,2024-01-18,OKC,N/A,UTA,129,Completed
2022300140,2024-01-18,BHM,N/A,IWA,125,Completed
0022300579,2024-01-18,WAS,113,NYK,N/A,Completed
2022300139,2024-01-18,AUS,115,MHU,N/A,Completed
2022300137,2024-01-18,WES,153,OSC,N/A,Completed
0022300583,2024-01-18,IND,N/A,SAC,121,Completed
0022300582,2024-01-18,MIN,N/A,MEM,103,Completed
0022300570,2024-01-17,ORL,106,ATL,N/A,Completed
2022300131,2024-01-17,OKL,108,SLC,N/A,Completed
0022300575,2024-01-17,NOP,N/A,CHA,112,Completed
2022300133,2024-01-17,SXF,129,TEX,N/A,Completed
0022300578,2024-01-17,POR,N/A,BKN,103,Completed
0022300577,2024-01-17,LAL,N/A,DAL,110,Completed
2022300130,2024-01-17,CPS,N/A,WIS,92,Completed
2022300134,2024-01-17,GLI,106,MXC,N/A,Completed
0022300572,2024-01-17,CLE,N/A,MIL,95,Completed
2022300129,2024-01-17,MCC,N/A,SBL,92,Completed
0022300571,2024-01-17,BOS,N/A,SAS,98,Completed
0022300574,2024-01-17,MIA,121,TOR,N/A,Completed
2022300135,2024-01-17,LIN,N/A,STO,101,Completed
2022300132,2024-01-17,RAP,116,CCG,N/A,Completed
0022300573,2024-01-17,HOU,109,NYK,N/A,Completed
0022300569,2024-01-17,MIN,N/A,DET,117,Completed
2022300128,2024-01-16,ONT,106,MHU,N/A,Completed
0022300568,2024-01-16,OKC,128,LAC,N/A,Completed
0022300567,2024-01-16,PHX,N/A,SAC,117,Completed
0022300566,2024-01-16,PHI,N/A,DEN,121,Completed
2022300127,2024-01-16,WES,125,CLC,N/A,Completed
2022300118,2024-01-15,CLC,126,WES,N/A,Completed
0022300563,2024-01-15,TOR,105,BOS,N/A,Completed
0022300562,2024-01-15,BKN,96,MIA,N/A,Completed
0022300560,2024-01-15,GSW,116,MEM,N/A,Completed
2022300117,2024-01-15,GRG,122,SBL,N/A,Completed
2022300120,2024-01-15,OSC,N/A,GBO,115,Completed
0022300555,2024-01-15,HOU,124,PHI,N/A,Completed
2022300121,2024-01-15,MCC,114,CPS,N/A,Completed
2022300122,2024-01-15,GLI,107,STO,N/A,Completed
0022300564,2024-01-15,IND,132,UTA,N/A,Completed
2022300126,2024-01-15,OKL,127,RCR,N/A,Completed
2022300119,2024-01-15,IWA,N/A,SLC,111,Completed
0022300565,2024-01-15,OKC,112,LAL,N/A,Completed
2022300124,2024-01-15,MXC,N/A,AUS,116,Completed
2022300115,2024-01-15,RAP,108,BHM,N/A,Completed
2022300116,2024-01-15,WCB,N/A,DEL,113,Completed
0022300556,2024-01-15,DAL,N/A,NOP,120,Completed
0022300559,2024-01-15,SAS,109,ATL,N/A,Completed
0022300557,2024-01-15,NYK,98,ORL,N/A,Completed
2022300125,2024-01-15,LIN,98,SCW,N/A,Completed
