Timestamp,Game ID,Date,Home Team,Home Score,Away Team,Away Score,Status
2025-02-23 02:40:17,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:40:17,0022400808,2025-02-22 05:30 PM ET,DEN,46,LAL,55,Q2 2:22
2025-02-23 02:40:17,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,9:30 pm ET
2025-02-23 02:40:17,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:40:17,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:40:17,0022400808,2025-02-22 05:30 PM ET,DEN,46,LAL,55,Q2 2:22
2025-02-23 02:40:17,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,9:30 pm ET
2025-02-23 02:40:17,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:40:20,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:40:20,0022400808,2025-02-22 05:30 PM ET,DEN,46,LAL,55,Q2 2:22
2025-02-23 02:40:20,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,9:30 pm ET
2025-02-23 02:40:20,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:40:20,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:40:20,0022400808,2025-02-22 05:30 PM ET,DEN,46,LAL,55,Q2 2:22
2025-02-23 02:40:20,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,9:30 pm ET
2025-02-23 02:40:20,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:40:48,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,4th Qtr             
2025-02-23 02:40:48,0022400808,2025-02-22 05:30 PM ET,DEN,49,LAL,58,2nd Qtr             
2025-02-23 02:40:48,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,9:30 pm ET
2025-02-23 02:40:48,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:40:51,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:40:51,0022400808,2025-02-22 05:30 PM ET,DEN,49,LAL,58,Q2 1:48
2025-02-23 02:40:51,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,9:30 pm ET
2025-02-23 02:40:51,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:41:18,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,4th Qtr             
2025-02-23 02:41:18,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,58,2nd Qtr             
2025-02-23 02:41:18,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,Tipoff              
2025-02-23 02:41:18,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:41:21,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,4th Qtr             
2025-02-23 02:41:21,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,58,2nd Qtr             
2025-02-23 02:41:21,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,Tipoff              
2025-02-23 02:41:21,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:41:48,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:41:49,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,60,Q2 :55.8
2025-02-23 02:41:49,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,Q1 11:29
2025-02-23 02:41:49,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:41:51,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 7:18
2025-02-23 02:41:51,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,60,Q2 :55.8
2025-02-23 02:41:52,0022400809,2025-02-22 06:30 PM ET,UTA,0,HOU,0,Q1 11:29
2025-02-23 02:41:52,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:42:19,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,4th Qtr             
2025-02-23 02:42:19,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,63,2nd Qtr             
2025-02-23 02:42:19,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,0,1st Qtr             
2025-02-23 02:42:19,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:42:22,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 6:57
2025-02-23 02:42:22,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,63,Q2 :23.7
2025-02-23 02:42:22,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,0,Q1 11:03
2025-02-23 02:42:22,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:42:49,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 6:57
2025-02-23 02:42:49,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,63,Q2 :23.7
2025-02-23 02:42:49,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,2,Q1 10:23
2025-02-23 02:42:49,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:42:52,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,Q4 6:57
2025-02-23 02:42:52,0022400808,2025-02-22 05:30 PM ET,DEN,52,LAL,63,Q2 :23.7
2025-02-23 02:42:52,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,2,Q1 10:23
2025-02-23 02:42:52,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:43:20,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,89,4th Qtr             
2025-02-23 02:43:20,0022400808,2025-02-22 05:30 PM ET,DEN,53,LAL,63,2nd Qtr             
2025-02-23 02:43:20,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,2,1st Qtr             
2025-02-23 02:43:20,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:43:23,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,91,4th Qtr             
2025-02-23 02:43:23,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,2nd Qtr             
2025-02-23 02:43:23,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,2,1st Qtr             
2025-02-23 02:43:23,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:43:50,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,92,4th Qtr             
2025-02-23 02:43:50,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,2nd Qtr             
2025-02-23 02:43:50,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,4,1st Qtr             
2025-02-23 02:43:51,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:43:53,0022400807,2025-02-22 04:30 PM ET,PHI,86,BKN,92,4th Qtr             
2025-02-23 02:43:53,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,2nd Qtr             
2025-02-23 02:43:53,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,4,1st Qtr             
2025-02-23 02:43:53,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:44:21,0022400807,2025-02-22 04:30 PM ET,PHI,88,BKN,94,Q4 5:39
2025-02-23 02:44:21,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:44:21,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,4,Q1 9:36
2025-02-23 02:44:21,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:44:23,0022400807,2025-02-22 04:30 PM ET,PHI,88,BKN,94,Q4 5:39
2025-02-23 02:44:23,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:44:24,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,4,Q1 9:36
2025-02-23 02:44:24,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:44:51,0022400807,2025-02-22 04:30 PM ET,PHI,88,BKN,94,Q4 5:29
2025-02-23 02:44:51,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:44:51,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,6,Q1 9:36
2025-02-23 02:44:52,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:44:54,0022400807,2025-02-22 04:30 PM ET,PHI,88,BKN,94,Q4 5:29
2025-02-23 02:44:54,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:44:54,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,6,Q1 9:36
2025-02-23 02:44:54,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:45:22,0022400807,2025-02-22 04:30 PM ET,PHI,90,BKN,94,4th Qtr             
2025-02-23 02:45:22,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Halftime            
2025-02-23 02:45:22,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,8,1st Qtr             
2025-02-23 02:45:22,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:45:24,0022400807,2025-02-22 04:30 PM ET,PHI,90,BKN,94,4th Qtr             
2025-02-23 02:45:24,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Halftime            
2025-02-23 02:45:24,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,8,1st Qtr             
2025-02-23 02:45:24,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:45:52,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,Q4 4:44
2025-02-23 02:45:52,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:45:52,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,8,Q1 8:40
2025-02-23 02:45:53,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:45:55,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,4th Qtr             
2025-02-23 02:45:55,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Halftime            
2025-02-23 02:45:55,0022400809,2025-02-22 06:30 PM ET,UTA,2,HOU,8,1st Qtr             
2025-02-23 02:45:55,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:46:23,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,Q4 4:27
2025-02-23 02:46:23,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:46:23,0022400809,2025-02-22 06:30 PM ET,UTA,4,HOU,8,Q1 8:06
2025-02-23 02:46:23,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:46:25,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,Q4 4:27
2025-02-23 02:46:25,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:46:25,0022400809,2025-02-22 06:30 PM ET,UTA,4,HOU,8,Q1 8:06
2025-02-23 02:46:25,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:46:53,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,Q4 4:27
2025-02-23 02:46:53,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:46:53,0022400809,2025-02-22 06:30 PM ET,UTA,6,HOU,8,Q1 7:42
2025-02-23 02:46:53,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:46:55,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,Q4 4:27
2025-02-23 02:46:55,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Half
2025-02-23 02:46:56,0022400809,2025-02-22 06:30 PM ET,UTA,6,HOU,8,Q1 7:42
2025-02-23 02:46:56,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:47:24,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,4th Qtr             
2025-02-23 02:47:24,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Halftime            
2025-02-23 02:47:24,0022400809,2025-02-22 06:30 PM ET,UTA,9,HOU,11,1st Qtr             
2025-02-23 02:47:24,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-23 02:47:26,0022400807,2025-02-22 04:30 PM ET,PHI,92,BKN,94,4th Qtr             
2025-02-23 02:47:26,0022400808,2025-02-22 05:30 PM ET,DEN,54,LAL,63,Halftime            
2025-02-23 02:47:26,0022400809,2025-02-22 06:30 PM ET,UTA,9,HOU,11,1st Qtr             
2025-02-23 02:47:26,0022400810,2025-02-22 07:00 PM ET,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:47:52,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:47:52,0022400807,2025-02-22 04:30 PM PST,PHI,92,BKN,94,4th Qtr             
2025-02-22 18:47:53,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:47:53,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,11,1st Qtr             
2025-02-22 18:47:53,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:47:53,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:47:53,0022400807,2025-02-22 04:30 PM PST,PHI,92,BKN,94,4th Qtr             
2025-02-22 18:47:53,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:47:53,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,11,1st Qtr             
2025-02-22 18:47:53,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:47:55,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:47:55,0022400807,2025-02-22 04:30 PM PST,PHI,92,BKN,94,4th Qtr             
2025-02-22 18:47:56,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:47:56,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,11,1st Qtr             
2025-02-22 18:47:56,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:47:56,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:47:56,0022400807,2025-02-22 04:30 PM PST,PHI,92,BKN,94,4th Qtr             
2025-02-22 18:47:56,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:47:56,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,11,1st Qtr             
2025-02-22 18:47:56,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:48:24,0022400807,2025-02-22 04:30 PM PST,PHI,95,BKN,94,Q4 4:06
2025-02-22 18:48:24,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:48:24,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:32
2025-02-22 18:48:24,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:48:24,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:48:27,0022400807,2025-02-22 04:30 PM PST,PHI,95,BKN,94,Q4 3:57
2025-02-22 18:48:27,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:48:27,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:32
2025-02-22 18:48:27,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:48:27,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:48:54,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:48:54,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,94,4th Qtr             
2025-02-22 18:48:54,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:48:54,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:48:54,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:48:57,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:48:57,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,94,4th Qtr             
2025-02-22 18:48:57,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:48:57,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:48:57,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:49:25,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:49:25,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,4th Qtr             
2025-02-22 18:49:25,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:49:25,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:49:25,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:49:28,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:49:28,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,4th Qtr             
2025-02-22 18:49:28,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:49:28,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:49:28,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:49:55,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,Q4 3:10
2025-02-22 18:49:55,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:49:55,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:11
2025-02-22 18:49:55,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:49:56,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:49:58,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,Q4 3:10
2025-02-22 18:49:58,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:49:58,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:11
2025-02-22 18:49:59,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:49:59,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:50:26,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,Q4 3:10
2025-02-22 18:50:26,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:50:26,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:11
2025-02-22 18:50:26,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:50:26,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:50:29,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,Q4 3:10
2025-02-22 18:50:29,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:50:29,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:11
2025-02-22 18:50:29,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:50:29,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:50:56,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:50:56,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,4th Qtr             
2025-02-22 18:50:56,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:50:57,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:50:57,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:51:00,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:51:00,0022400807,2025-02-22 04:30 PM PST,PHI,97,BKN,97,4th Qtr             
2025-02-22 18:51:00,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:51:00,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:51:00,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:51:27,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:51:27,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,97,4th Qtr             
2025-02-22 18:51:27,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:51:27,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:51:27,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:51:30,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:51:30,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,97,4th Qtr             
2025-02-22 18:51:31,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:51:31,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,1st Qtr             
2025-02-22 18:51:31,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:51:57,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,99,Q4 2:21
2025-02-22 18:51:57,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:51:58,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:11
2025-02-22 18:51:58,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:51:58,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:52:01,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,99,Q4 2:12
2025-02-22 18:52:01,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:52:01,0022400809,2025-02-22 06:30 PM PST,UTA,11,HOU,13,Q1 6:11
2025-02-22 18:52:01,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:52:01,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:52:28,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:52:28,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,102,4th Qtr             
2025-02-22 18:52:28,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:52:28,0022400809,2025-02-22 06:30 PM PST,UTA,12,HOU,13,1st Qtr             
2025-02-22 18:52:28,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:52:31,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:52:32,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,102,4th Qtr             
2025-02-22 18:52:32,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:52:32,0022400809,2025-02-22 06:30 PM PST,UTA,12,HOU,13,1st Qtr             
2025-02-22 18:52:32,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:52:59,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:52:59,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,102,4th Qtr             
2025-02-22 18:52:59,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:52:59,0022400809,2025-02-22 06:30 PM PST,UTA,12,HOU,13,1st Qtr             
2025-02-22 18:52:59,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:53:02,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:53:02,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,102,4th Qtr             
2025-02-22 18:53:02,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:53:02,0022400809,2025-02-22 06:30 PM PST,UTA,12,HOU,13,1st Qtr             
2025-02-22 18:53:02,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:53:29,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,102,Q4 1:08
2025-02-22 18:53:29,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:53:29,0022400809,2025-02-22 06:30 PM PST,UTA,14,HOU,15,Q1 5:05
2025-02-22 18:53:29,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:53:29,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:53:32,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,102,Q4 1:08
2025-02-22 18:53:33,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Half
2025-02-22 18:53:33,0022400809,2025-02-22 06:30 PM PST,UTA,14,HOU,15,Q1 4:56
2025-02-22 18:53:33,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:53:33,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
2025-02-22 18:54:00,0022400806,2025-02-22 02:00 PM PST,CHI,117,PHX,121,Final
2025-02-22 18:54:00,0022400807,2025-02-22 04:30 PM PST,PHI,100,BKN,103,4th Qtr             
2025-02-22 18:54:00,0022400808,2025-02-22 05:30 PM PST,DEN,54,LAL,63,Halftime            
2025-02-22 18:54:00,0022400809,2025-02-22 06:30 PM PST,UTA,14,HOU,15,1st Qtr             
2025-02-22 18:54:00,0022400810,2025-02-22 07:00 PM PST,POR,0,CHA,0,10:00 pm ET
